,address,rent,sold,sold year,sqft,var,zipcode
6338,299 W 12th St APT 3J,6200,1775000,2018,800,0,10014
6339,299 W 12th St APT 3L,,889000,2015,400,1,10014
6340,299 W 12th St APT 4A,3000,578000,2009,397,0,10014
6341,350 W 14th St # PHE,10500,,,,2,10014
6342,350 W 14th St APT 2A,3500,710000,2003,572,0,10014
6343,350 W 14th St APT 2B,3500,,,,2,10014
6344,350 W 14th St APT 2C,4100,690000,2007,629,0,10014
6345,350 W 14th St APT 2D,4000,780000,2008,693,0,10014
6346,350 W 14th St APT 2E,3500,140000,1999,550,0,10014
6347,350 W 14th St APT 2F,3590,750000,2013,517,0,10014
6348,350 W 14th St APT 2G,3000,250000,2003,470,0,10014
6349,350 W 14th St APT 3A,,240000,1999,572,1,10014
6350,350 W 14th St APT 3B,3500,790000,2013,538,0,10014
6351,350 W 14th St APT 3C,3500,1950000,2018,629,0,10014
6352,350 W 14th St APT 3D,4995,1950000,2018,693,0,10014
6353,350 W 14th St APT 3E,3200,600000,2008,520,0,10014
6354,350 W 14th St APT 3G,3400,675000,2014,550,0,10014
6355,350 W 14th St APT 4A,4000,,,,2,10014
6356,350 W 14th St APT 4C,4100,,,,2,10014
6357,350 W 14th St APT 4D,4266,165000,1998,693,0,10014
6358,350 W 14th St APT 4E,3500,150000,1999,520,0,10014
6359,350 W 14th St APT 4F,3500,66000,1995,517,0,10014
6360,350 W 14th St APT 5D,4275,111000,1993,693,0,10014
6361,350 W 14th St APT 5E,3500,96000,1998,520,0,10014
6362,350 W 14th St APT 5F,3500,850000,2017,517,0,10014
6363,350 W 14th St APT 6B,3500,,,,2,10014
6364,350 W 14th St APT 6F,3580,,,,2,10014
6365,350 W 14th St APT 6G,3350,,,,2,10014
6366,350 W 14th St # PHE,10500,,,,2,10014
6367,350 W 14th St APT 2A,3500,710000,2003,572,0,10014
6368,350 W 14th St APT 2B,3500,,,,2,10014
6369,350 W 14th St APT 2C,4100,690000,2007,629,0,10014
6370,350 W 14th St APT 2D,4000,780000,2008,693,0,10014
6371,350 W 14th St APT 2E,3500,140000,1999,550,0,10014
6372,350 W 14th St APT 2F,3590,750000,2013,517,0,10014
6373,350 W 14th St APT 2G,3000,250000,2003,470,0,10014
6374,350 W 14th St APT 3A,,240000,1999,572,1,10014
6375,350 W 14th St APT 3B,3500,790000,2013,538,0,10014
6376,350 W 14th St APT 3C,3500,1950000,2018,629,0,10014
6377,350 W 14th St APT 3D,4995,1950000,2018,693,0,10014
6378,350 W 14th St APT 3E,3200,600000,2008,520,0,10014
6379,350 W 14th St APT 3G,3400,675000,2014,550,0,10014
6380,350 W 14th St APT 4A,4000,,,,2,10014
6381,350 W 14th St APT 4C,4100,,,,2,10014
6382,350 W 14th St APT 4D,4266,165000,1998,693,0,10014
6383,350 W 14th St APT 4E,3500,150000,1999,520,0,10014
6384,350 W 14th St APT 4F,3500,66000,1995,517,0,10014
6385,350 W 14th St APT 5D,4275,111000,1993,693,0,10014
6386,350 W 14th St APT 5E,3500,96000,1998,520,0,10014
6387,350 W 14th St APT 5F,3500,850000,2017,517,0,10014
6388,350 W 14th St APT 6B,3500,,,,2,10014
6389,350 W 14th St APT 6F,3580,,,,2,10014
6390,350 W 14th St APT 6G,3350,,,,2,10014
6391,345 W 13th St APT CS,13750,4728000,2017,2425,0,10014
6392,345 W 13th St APT 1J,23000,3150000,2013,3108,0,10014
6393,345 W 13th St APT 4F,12950,5875000,2018,2866,0,10014
6394,345 W 13th St APT 6B,13000,2000000,2010,2786,0,10014
6395,345 W 13th St APT 2G,9950,658894,2009,1559,0,10014
6396,345 W 13th St APT 3A,15950,3400000,2010,2373,0,10014
6397,345 W 13th St APT 3C,15950,,,,2,10014
6398,345 W 13th St APT 3D,14250,972500,1999,2209,0,10014
6399,345 W 13th St APT 3E,15950,2100000,2003,2358,0,10014
6400,345 W 13th St APT 4B,14000,1450000,2000,2090,0,10014
6401,345 W 13th St APT 4C,16000,1044000,1999,2425,0,10014
6402,345 W 13th St APT 4D,19988,945000,1999,2699,0,10014
6403,345 W 13th St APT 4E,24000,1782000,1999,3260,0,10014
6404,345 W 13th St APT 1H,23000,,,,2,10014
6405,345 W 13th St APT 5C,14000,4728000,2017,2425,0,10014
6406,345 W 13th St APT 6A,23900,11724000,2016,3164,0,10014
6407,345 W 13th St APT 1G,14900,,,,2,10014
6408,345 W 13th St APT 6C,23900,6800000,2013,3233,0,10014
6409,345 W 13th St APT 6E,23500,2810500,2000,4348,0,10014
6410,345 W 13th St APT 5D,19988,4200000,2010,2699,0,10014
6411,345 W 13th St APT 5E,24000,4950000,2011,3260,0,10014
6412,345 W 13th St APT 2F,15950,891000,1999,2581,0,10014
6413,345 W 13th St APT 6H,15950,,,,2,10014
6414,345 W 13th St APT 6F,24000,2215464,2010,3210,0,10014
6415,345 W 13th St APT 6D,23900,6400000,2010,3599,0,10014
6416,300 W 14th St,5215,20000,2015,1850,0,10014
6417,140 Charles St # 2FT,4850,,,,2,10014
6418,140 Charles St APT 4E,,3600000,2013,718,1,10014
6419,140 Charles St APT 17D,4995,,,,2,10014
6420,140 Charles St APT 17E,2804,,,,2,10014
6421,140 Charles St APT 11C,5100,1485000,2019,783,0,10014
6422,140 Charles St APT 14C,3687,,,,2,10014
6423,677 Washington St # 2DT,6500,1950000,2006,713,0,10014
6424,677 Washington St # 3A,7200,1800000,2013,1115,0,10014
6425,677 Washington St # 4A,7494,330000,1996,1115,0,10014
6426,677 Washington St # 4D,3550,850000,2011,715,0,10014
6427,677 Washington St # 5A,14000,575000,1996,1898,0,10014
6428,677 Washington St # 5D,4995,1295000,2014,713,0,10014
6429,677 Washington St # 5E,4850,,,,2,10014
6430,677 Washington St # 6D,4995,1120000,2008,713,0,10014
6431,677 Washington St # 7D,4995,,,,2,10014
6432,677 Washington St # 7E,4950,1575000,2017,718,0,10014
6433,677 Washington St # 8A,7494,2200000,2013,1115,0,10014
6434,677 Washington St # 8D,4995,280000,1999,713,0,10014
6435,677 Washington St # 8E,4950,835000,2011,715,0,10014
6436,677 Washington St # 9A,8000,2230000,2018,1115,0,10014
6437,677 Washington St # 9D,4995,1150000,2007,713,0,10014
6438,677 Washington St # 10A,7494,900000,1998,1115,0,10014
6439,677 Washington St # 10C,4995,,,,2,10014
6440,677 Washington St # 10D,4895,,,,2,10014
6441,677 Washington St # 11C,5200,,,,2,10014
6442,677 Washington St # 11D,4995,1125000,2008,713,0,10014
6443,677 Washington St # 12A,4300,980000,2006,700,0,10014
6444,677 Washington St # 12B,4400,235000,1998,582,0,10014
6445,677 Washington St # 12C,4995,,,,2,10014
6446,677 Washington St # 12D,4995,,,,2,10014
6447,677 Washington St # 12E,4400,985000,2018,575,0,10014
6448,275 W 10th St,2995,,,,2,10014
6449,275 W 10th St,2995,,,,2,10014
6450,35 Bethune St APT 1A,13000,,,,2,10014
6451,35 Bethune St APT 1C,13500,2999999,2018,2110,0,10014
6452,35 Bethune St APT 2A,5400,4300000,2014,863,0,10014
6453,35 Bethune St PENTHOUSE D,8500,,,,2,10014
6454,35 Bethune St APT 2D,5400,680000,2001,864,0,10014
6455,35 Bethune St APT 3A,5700,4300000,2014,863,0,10014
6456,35 Bethune St APT 3C,6700,,,,2,10014
6457,35 Bethune St APT 3D,5700,,,,2,10014
6458,35 Bethune St APT 4A,7750,,,,2,10014
6459,35 Bethune St APT 4B,6500,1000000,2010,1014,0,10014
6460,35 Bethune St APT 4C,8000,3450000,2015,1240,0,10014
6461,35 Bethune St APT 4D,6826,,,,2,10014
6462,35 Bethune St APT 5B,6800,,,,2,10014
6463,35 Bethune St APT 5C,6995,,,,2,10014
6464,35 Bethune St APT 5D,6826,,,,2,10014
6465,35 Bethune St PENTHOUSE A,8800,2450000,2011,1286,0,10014
6466,35 Bethune St PENTHOUSE B,9500,2250000,2009,1564,0,10014
6467,35 Bethune St PENTHOUSE C,6900,,,,2,10014
6468,35 Bethune St PENTHOUSE E,10000,830000,1999,1506,0,10014
6469,35 Bethune St APT 3B,6525,1,2015,1105,0,10014
6470,35 Bethune St APT 2C,7800,1630000,2009,1200,0,10014
6471,35 Bethune St APT 1D,13000,,,,2,10014
6472,35 Bethune St APT 1B,15000,600000,1998,2115,0,10014
6473,35 Bethune St PENTHOUSE D,8500,2450000,2011,1381,0,10014
6474,35 Bethune St PH C,6500,,,,2,10014
6475,296-298 W 10th St,10500,2300000,2006,1615,0,10014
6476,296 W 10th St APT 10-298,10000,2900000,2006,1490,0,10014
6477,296-298 W 10th St # 1W,7011,502000,1998,1128,0,10014
6478,296-298 W 10th St # 2N,8600,472000,1998,1245,0,10014
6479,296-298 W 10th St # 2S,6231,1295000,2012,940,0,10014
6480,296-298 W 10th St # 3N,8600,895000,2003,1310,0,10014
6481,296-298 W 10th St # 3S,6099,,,,2,10014
6482,296-298 W 10th St # 4N,8600,775000,2001,1310,0,10014
6483,296-298 W 10th St # 4S,6457,456500,1998,940,0,10014
6484,296-298 W 10th St # 5N,8500,1340000,2009,1310,0,10014
6485,296-298 W 10th St # 5S,6250,1300000,2007,940,0,10014
6486,296-298 W 10th St # 6N,8750,579500,1998,1310,0,10014
6487,296-298 W 10th St # 6S,7650,2210000,2018,1000,0,10014
6488,296-298 W 10th St # 7N,8750,1950000,2012,1310,0,10014
6489,296-298 W 10th St # 7S,6500,925000,2001,940,0,10014
6490,296-298 W 10th St # 8N,8750,3900000,2013,1310,0,10014
6491,296-298 W 10th St # 8S,6800,3900000,2013,940,0,10014
6492,296-298 W 10th St # 9N,8750,2500000,2014,1310,0,10014
6493,296-298 W 10th St # 9S,6900,606000,1998,940,0,10014
6494,296-298 W 10th St # 1N,3575,,,,2,10014
6495,296-298 W 10th St # 3S,6099,,,,2,10014
6496,296-298 W 10th St # 1E,9750,1700000,2009,1541,0,10014
6497,296 W 10th St APT 13-298,10000,2400000,2010,1490,0,10014
6498,296-298 W 10th St APT 12,9750,,,,2,10014
6499,296-298 W 10th St APT 12,9750,,,,2,10014
6500,150 Charles St # 9A,25000,29089610,2016,5840,0,10014
6501,150 Charles St # 9B,25000,14290622,2016,3114,0,10014
6502,150 Charles St # 9C,25000,34433707,2016,5698,0,10014
6503,150 Charles St # 11A,25000,13700000,2018,3008,0,10014
6504,150 Charles St # 11B,25000,15312042,2016,3395,0,10014
6505,150 Charles St # 11C,24995,10926212,2016,2743,0,10014
6506,150 Charles St # 12A,24995,,,,2,10014
6507,150 Charles St # 12B,24000,10589800,2016,3995,0,10014
6508,150 Charles St # 14A,24995,15157038,2016,3008,0,10014
6509,150 Charles St # B,25000,24183437,2016,4976,0,10014
6510,150 Charles St # 12A,24995,,,,2,10014
6511,150 Charles St # 4BCS,59031,,,,2,10014
6512,150 Charles St APT M9,24000,9400000,2017,4040,0,10014
6513,150 Charles St APT M10,25000,11754012,2015,5612,0,10014
6514,150 Charles St APT 1AN,10500,3579505,2016,1559,0,10014
6515,150 Charles St APT 2AS,23000,4860542,2015,2115,0,10014
6516,150 Charles St APT 2BN,11000,2698362,2016,1826,0,10014
6517,150 Charles St APT 2BS,6800,2781221,2016,1238,0,10014
6518,150 Charles St APT 2CN,4600,865768,2016,618,0,10014
6519,150 Charles St APT 2CS,19988,4455249,2015,2293,0,10014
6520,150 Charles St APT 2DN,4550,34433707,2016,590,0,10014
6521,150 Charles St APT 2DS,4200,1350000,2017,541,0,10014
6522,150 Charles St APT 2ES,4200,1400000,2018,541,0,10014
6523,150 Charles St APT 3AN,15500,6136727,2016,2414,0,10014
6524,150 Charles St APT 3AS,24000,5780870,2015,2461,0,10014
6525,366 W 11th St,9000,,,,2,10014
6526,366 W 11th St,9000,,,,2,10014
6527,165 Charles St,22000,6100000,2013,4551,0,10014
6528,164 Bank St APT 1A,3050,,,,2,10014
6529,164 Bank St APT 1B,4850,,,,2,10014
6530,164 Bank St APT 6B,4995,1500000,2017,683,0,10014
6531,164 Bank St APT 7A,4995,229000,1997,683,0,10014
6532,164 Bank St APT 9A,4200,565000,2001,750,0,10014
6533,164 Bank St APT 9B,4995,248000,1997,683,0,10014
6534,164 Bank St APT 10B,4995,1,2010,683,0,10014
6535,164 Bank St APT 11A,4995,1125000,2006,683,0,10014
6536,164 Bank St APT 11B,4995,1150000,2009,683,0,10014
6537,164 Bank St PENTHOUSE A,7000,1510000,2015,936,0,10014
6538,164 Bank St PENTHOUSE B,7000,482000,1998,936,0,10014
6539,164 Bank St APT 4B,4995,885000,2006,775,0,10014
6540,164 Bank St APT 5B,4895,777500,2009,750,0,10014
6541,164 Bank St APT 10A,4995,1125000,2011,700,0,10014
6542,164 Bank St APT 8B,4500,1510000,2015,683,0,10014
6543,164 Bank St APT 8A,4995,236000,1998,683,0,10014
6544,164 Bank St APT 7B,4995,1500000,2014,683,0,10014
6545,164 Bank St APT 6A,4995,547000,2003,683,0,10014
6546,164 Bank St APT 5A,4895,580000,2004,750,0,10014
6547,164 Bank St APT 4A,4995,550000,2006,750,0,10014
6548,164 Bank St APT 3B,4995,240000,1998,683,0,10014
6549,164 Bank St APT 3A,4995,1430000,2019,750,0,10014
6550,164 Bank St APT 2B,4995,,,,2,10014
6551,164 Bank St APT 2A,4995,645750,2014,683,0,10014
6552,359 W 11th St # 2AB,14000,,,,2,10014
6553,359 W 11th St # 2C,8750,,,,2,10014
6554,359 W 11th St # 4AB,14000,,,,2,10014
6555,359 W 11th St # 4C,8750,,,,2,10014
6556,359 W 11th St # 5C,8750,1420000,2009,1258,0,10014
6557,359 W 11th St # 6C,12500,2995000,2014,1699,0,10014
6558,359 W 11th St # 7C,8800,2700000,2016,1258,0,10014
6559,359 W 11th St # 8C,8800,,,,2,10014
6560,359 W 11th St # 8AB,16250,,,,2,10014
6561,359 W 11th St # 7AB,15500,2475000,2011,2138,0,10014
6562,359 W 11th St # 5AB,14000,2900000,2018,2158,0,10014
6563,359 W 11th St APT 1A,14000,,,,2,10014
6564,359 W 11th St APT 6A,14000,3295000,2014,1937,0,10014
6565,359 W 11th St APT 9B,12500,,,,2,10014
6566,359 W 11th St APT 3B,10000,1800000,2007,1599,0,10014
6567,359 W 11th St APT 3A,13750,,,,2,10014
6568,359 W 11th St APT 1B,11000,1980000,2011,1850,0,10014
6569,359 W 11th St APT 7B,8500,,,,2,10014
6570,359 W 11th St APT 4B,7500,,,,2,10014
6571,359 W 11th St APT 6B,13000,1200000,2002,1699,0,10014
6572,359 W 11th St APT 9A,23900,3222761,2006,2536,0,10014
6573,400 W 12th St,22500,2000000,2010,191094,0,10014
6574,400 W 12th St,3500,,,,2,10014
6575,400 W 12th St,49000,15500000,2015,6321,0,10014
6576,400 W 12th St,22500,2000000,2010,191094,0,10014
6577,400 W 12th St,3500,,,,2,10014
6578,400 W 12th St,49000,15500000,2015,6321,0,10014
6579,88 Jane St,15495,3500000,2018,2722,0,10014
6580,385 W 12th St,3250,,,,2,10014
6581,99 Jane St APT 1E,8750,1700000,2009,1291,0,10014
6582,99 Jane St APT 1G,8950,652000,1999,1360,0,10014
6583,99 Jane St APT 1K,8895,591500,1999,1385,0,10014
6584,99 Jane St APT 1L,5800,,,,2,10014
6585,99 Jane St APT 2D,14000,1775000,2001,1948,0,10014
6586,99 Jane St APT 2E,,641500,1999,1273,1,10014
6587,99 Jane St APT 2F,8975,1900000,2011,1344,0,10014
6588,99 Jane St APT 2G,8900,6200000,2018,1336,0,10014
6589,99 Jane St APT 2H,23000,6200000,2018,3166,0,10014
6590,99 Jane St APT 3C,10000,3375000,2013,1672,0,10014
6591,99 Jane St APT 3D,14000,993000,1999,1943,0,10014
6592,99 Jane St APT 3E,8900,2750000,2016,1319,0,10014
6593,99 Jane St APT 3G,8900,2149000,2006,1336,0,10014
6594,99 Jane St APT 3H,13500,5162500,2000,1790,0,10014
6595,99 Jane St APT 3K,12500,3150000,2018,1573,0,10014
6596,99 Jane St APT 4B,8500,,,,2,10014
6597,99 Jane St APT 4E,8750,682500,1999,1273,0,10014
6598,99 Jane St APT 4F,8800,698000,1999,1350,0,10014
6599,99 Jane St APT 4H,13500,901500,1999,1790,0,10014
6600,99 Jane St APT 4J,8500,1625000,2006,1182,0,10014
6601,99 Jane St APT 4L,8500,1612500,2009,1210,0,10014
6602,99 Jane St APT 5A,8000,1111000,2003,1157,0,10014
6603,99 Jane St APT 5E,8750,2100000,2010,1319,0,10014
6604,99 Jane St APT 5G,9000,1700000,2009,1367,0,10014
6605,99 Jane St APT 5H,11000,915500,1999,1799,0,10014
6606,611 Hudson St,2500,,,,2,10014
6607,611 Hudson St,1575,,,,2,10014
6608,46 Carmine St,3600,,,,2,10014
6609,1 Leroy St # 1A,39000,20605000,2017,4043,0,10014
6610,1 Leroy St # 1C,14000,,,,2,10014
6611,1 Leroy St # 1B,9750,,,,2,10014
6612,38 Leroy St # 1,3650,,,,2,10014
6613,20 Leroy St # 1,16000,,,,2,10014
6614,111 Leroy St # 1,16500,,,,2,10014
6615,57 Leroy St APT 1,3300,,,,2,10014
6616,26 Leroy St APT 1,3590,,,,2,10014
6617,21 Leroy St APT 1,2704,,,,2,10014
6618,22 Leroy St APT 1,2599,699000,2013,14166,0,10014
6619,32 Leroy St APT 1,3715,,,,2,10014
6620,22 Leroy St APT 1,3400,340000,2011,320,0,10014
6621,14 Leroy St APT 1,3285,,,,2,10014
6622,25 Leroy St APT 1,2622,,,,2,10014
6623,55 Leroy St APT 1,6800,,,,2,10014
6624,1 Leroy St APT 5B,15500,,,,2,10014
6625,1 Leroy St APT 5B,15500,,,,2,10014
6626,1 Leroy St APT 5A,19500,1578500,2000,2670,0,10014
6627,1 Leroy St APT 5B,,4400000,2010,2600,1,10014
6628,1 Leroy St APT 2A,16250,815000,1999,2267,0,10014
6629,1 Leroy St APT 2B,14000,5030000,2013,1966,0,10014
6630,1 Leroy St APT 2C,14000,4065000,2014,2141,0,10014
6631,1 Leroy St APT 5C,23500,6300000,2018,2895,0,10014
6632,84 Bedford St,3100,,,,2,10014
6633,22 Cornelia St # 17,3150,,,,2,10014
6634,29 Cornelia St APT 17,3500,,,,2,10014
6635,26 Cornelia St APT 17,3095,,,,2,10014
6636,24 Cornelia St APT 17,3150,,,,2,10014
6637,25 Cornelia St APT 17,3620,,,,2,10014
6638,147 W 13th St,8300,180000,1997,1375,0,10011
6639,147 W 13th St,3750,225000,2008,420,0,10011
6640,147 W 13th St,3000,125000,2008,354,0,10011
6641,175 W 10th St,31477,6250000,2018,3049,0,10014
6642,175 W 10th St,31477,6250000,2018,3049,0,10014
6643,59 Bank St APT 1,13750,3750000,2018,1858,0,10014
6644,59 Bank St APT 1,13700,1150000,2000,1858,0,10014
6645,59 Bank St APT 3,12500,1000000,1999,1858,0,10014
6646,59 Bank St APT 4,13500,4200000,2017,1858,0,10014
6647,59 Bank St APT 5,13000,10,2015,1808,0,10014
6648,59 Bank St APT 6,12500,927000,1995,1808,0,10014
6649,607 Hudson St,3250,33369362,2011,56030,0,10014
6650,495 West St APT 2,24000,1426000,2000,3068,0,10014
6651,495 West St APT 5,24000,1884000,1999,3153,0,10014
6652,495 West St APT 6,24000,2138500,1999,3153,0,10014
6653,495 West St PENTHOUSE A,45000,4582500,1999,4676,0,10014
6654,495 West St PENTHOUSE B,45000,4277000,1999,4676,0,10014
6655,495 West St APT 7,24000,5200000,2006,3153,0,10014
6656,495 West St APT 4,24000,1731500,1999,3153,0,10014
6657,495 West St APT 3,24000,1578500,1999,3068,0,10014
6658,495 West St APT 1,14000,3250000,2018,1988,0,10014
6659,163 Charles St,11000,9434086,2010,3361,0,10014
6660,163 Charles St,3200,5925000,2005,9696,0,10014
6661,67 Morton St # 5F,3600,725000,2018,100633,0,10014
6662,87 Barrow St # 3D,3600,,,,2,10014
6663,9 Barrow St APT 5M,3200,,,,2,10014
6664,9 Barrow St APT 2-H,3000,,,,2,10014
6665,9 Barrow St APT 2H,3000,,,,2,10014
6666,9 Barrow St APT 6C,3850,,,,2,10014
6667,9 Barrow St APT 8G,4195,,,,2,10014
6668,9 Barrow St APT 2J,3000,624000,2018,58221,0,10014
6669,9 Barrow St APT 5A,3795,,,,2,10014
6670,9 Barrow St APT 6L,3200,,,,2,10014
6671,160 W 11th St,9950,,,,2,10011
6672,160 W 11th St,6500,,,,2,10011
6673,160 W 11th St,6000,1975000,2018,3785,0,10011
6674,25 Charles St APT 6E,3200,870000,2018,19715,0,10014
6675,25 Charles St APT 5D,3200,,,,2,10014
6676,259 W 4th St APT 24,3715,,,,2,10014
6677,259 W 4th St APT 24,3715,,,,2,10014
6678,2 Horatio St APT 12J,4400,,,,2,10014
6679,2 Horatio St APT 12J,4000,,,,2,10014
6680,2 Horatio St APT 17C,4400,,,,2,10014
6681,2 Horatio St APT 10J,4550,1663000,2018,209011,0,10014
6682,2 Horatio St APT 2J,4800,,,,2,10014
6683,2 Horatio St APT 5E,5600,680000,2016,209011,0,10014
6684,2 Horatio St APT 6D,3995,,,,2,10014
6685,2 Horatio St APT 10M,4800,,,,2,10014
6686,204 W 10th St APT 22,2800,370800,2011,9999,0,10014
6687,204 W 10th St APT 14,2850,700000,2018,9999,0,10014
6688,75 Bank Street 1j # 1J,3850,,,,2,10014
6689,75 Bank St APT 3C,3295,,,,2,10014
6690,75 Bank St APT 6N,3209,,,,2,10014
6691,75 Bank St APT 6Q,3000,,,,2,10014
6692,75 Bank St APT 6G,4350,,,,2,10014
6693,75 Bank St APT 3A,3400,,,,2,10014
6694,382-384 Bleecker St # RT2,3100,,,,2,10014
6695,382-384 Bleecker St # RT1,3100,5000,2010,390,0,10014
6696,382-384 Bleecker St # RT4,3115,,,,2,10014
6697,382-384 Bleecker St # RT5,3099,,,,2,10014
6698,382-384 Bleecker St # RT3,3105,,,,2,10014
6699,382 Bleecker St # 384,3000,8440000,2005,15989,0,10014
6700,139 W 120th St,13500,4250000,2018,4832,0,10027
6701,137 W 122nd St,10000,2200000,2018,4830,0,10027
6702,154 W 132nd St,4895,2575000,2018,2820,0,10027
6703,123 W 132nd St,4995,2230000,2019,3400,0,10027
6704,137 W 136th St,4500,2000000,2018,3706,0,10030
6705,2280 7th Ave,15000,,,,2,10030
6706,346 W 123rd St,4700,1785000,2018,3840,0,10027
6707,265 W 139th St,6500,3170000,2018,4500,0,10030
6708,102 Edgecombe Ave,2850,1700000,2018,3790,0,10030
6709,76 W 127th St,8500,3650000,2018,2499,0,10027
6710,112 W 118th St,4700,3400000,2018,3200,0,10026
6711,158 W 128th St,4500,2950000,2018,3544,0,10027
6712,156 W 128th St,4500,999000,2018,2250,0,10027
6713,109 W 132nd St,13511,,,,2,10027
6714,253 W 121st St,5800,3350000,2018,3672,0,10027
6715,212 W 132nd St,4500,2725000,2018,3600,0,10027
6716,212 W 132nd St,12995,,,,2,10027
6717,244 W 136th St,3450,1658592,2018,2499,0,10030
6718,363 W 120th St,12750,3860000,2018,3332,0,10027
6719,259 W 138th St,10000,2950000,2018,3575,0,10030
6720,205 W 138th St,4500,2375000,2018,4600,0,10030
6721,322 W 140th St,4200,1800000,2018,3000,0,10030
6722,39 Bradhurst Ave,4500,1700000,2018,3024,0,10030
6723,28 W 119th St,4500,2225000,2018,2755,0,10026
6724,85 W 119th St,5000,1800000,2018,4400,0,10026
6725,34 W 128th St,8500,,,,2,10027
6726,22 W 130th St,3195,700000,2018,3240,0,10037
6727,278 W 113th St,5000,3220000,2018,6008,0,10026
6728,128 W 117th St,8500,2100000,2018,2280,0,10026
6729,106 W 120th St,10900,3375000,2018,4000,0,10027
6730,127 W 120th St,8395,3451000,2018,4860,0,10027
6731,161A W 129th St,9800,,,,2,10027
6732,156 W 130th St,3200,1270000,2018,3600,0,10027
6733,113 W 131st St,4500,2400000,2018,3808,0,10027
6734,196 W 134th St,4500,1797625,2018,3320,0,10030
6735,135 W 136th St,3000,1950000,2018,1900,0,10030
6736,2068 5th Ave,3200,975000,2005,950,0,10035
6737,497 Manhattan Ave,2600,,,,2,10027
6738,17 W 120th St APT 3,15000,3750000,2018,4480,0,10027
6739,510 W 123rd St APT 24,2450,944739,2014,550,0,10027
6740,510 W 123rd St APT 24,3195,,,,2,10027
6741,2038 5th Ave APT 1R,2895,,,,2,10035
6742,2038 5th Ave APT 4F,3400,,,,2,10035
6743,37 W 126th St,4700,2544000,2018,3666,0,10027
6744,350 Lenox Ave FRNT 2,2495,,,,2,10027
6745,350 Lenox Ave APT 2S,2275,,,,2,10027
6746,350 Lenox Ave APT 4N,2695,,,,2,10027
6747,350 Lenox Ave APT 5N,2700,,,,2,10027
6748,350 Lenox Ave APT 5S,2350,,,,2,10027
6749,10 W 130th St,4500,1700000,2018,3531,0,10037
